iter	Logloss	Accuracy
880	0.3328662294	0.8737331867
881	0.332850039	0.8737162677
882	0.3328407653	0.8737162677
883	0.332828205	0.8737331867
884	0.3328184855	0.8737331867
885	0.3328097719	0.8737501057
886	0.3327914765	0.8737331867
887	0.332773329	0.8737501057
888	0.3327652788	0.8737501057
889	0.3327509571	0.8736993486
890	0.3327355121	0.8736993486
891	0.3327345345	0.8736993486
892	0.3327225062	0.8736993486
893	0.3327152056	0.8736993486
894	0.3327044944	0.8736993486
895	0.3326896851	0.8737162677
896	0.3326824098	0.8737162677
897	0.3326709592	0.8736993486
898	0.3326599665	0.8737331867
899	0.3326444986	0.8737670248
900	0.3326303189	0.8737501057
901	0.3326231501	0.8737501057
902	0.3326029049	0.8738177819
903	0.332590889	0.873834701
904	0.3325809295	0.8738177819
905	0.3325721275	0.8738177819
906	0.3325618117	0.8738008629
907	0.332553002	0.8738177819
908	0.3325364967	0.8738008629
909	0.3325293928	0.873834701
910	0.3325115013	0.8738177819
911	0.3324972611	0.873834701
912	0.3324913745	0.873834701
913	0.3324783355	0.873834701
914	0.332471092	0.873834701
915	0.3324659019	0.873834701
916	0.3324538363	0.873834701
917	0.3324447363	0.87385162
918	0.3324359947	0.87385162
919	0.3324275497	0.8738008629
920	0.3324134899	0.873834701
921	0.3324042848	0.873834701
922	0.3323840399	0.87385162
923	0.3323684714	0.87385162
924	0.3323549363	0.87385162
925	0.3323436982	0.87385162
926	0.3323328166	0.87385162
927	0.3323123573	0.87385162
928	0.3323012142	0.87385162
929	0.3322940489	0.87385162
930	0.3322787195	0.87385162
931	0.3322706621	0.873834701
932	0.3322577732	0.87385162
933	0.3322480416	0.873868539
934	0.3322291203	0.8738854581
935	0.3322246867	0.8738854581
936	0.3322079617	0.8738854581
937	0.3321951534	0.8739192962
938	0.3321838706	0.8739192962
939	0.3321660368	0.8739192962
940	0.3321530341	0.8739192962
941	0.3321431679	0.8739192962
942	0.3321322173	0.8739362152
943	0.3321267618	0.8739192962
944	0.3321122317	0.8739192962
945	0.3321031135	0.8739192962
946	0.3320926643	0.8739362152
947	0.3320880706	0.8739362152
948	0.3320771811	0.8739362152
949	0.3320698435	0.8739362152
950	0.3320609828	0.8739531343
951	0.3320464979	0.8739362152
952	0.3320289833	0.8739362152
953	0.3320208631	0.8739531343
954	0.3320105895	0.8739700533
955	0.3320028488	0.8739700533
956	0.3319916649	0.8739700533
957	0.3319788479	0.8739700533
958	0.3319700133	0.8739700533
959	0.3319634941	0.8739700533
960	0.3319501829	0.8739700533
961	0.3319374006	0.8739700533
962	0.3319267622	0.8739700533
963	0.3319175305	0.8739700533
964	0.3319076698	0.8739700533
965	0.3318962477	0.8739700533
966	0.3318877356	0.8739700533
967	0.3318814405	0.8739700533
968	0.331871837	0.8739531343
969	0.3318581399	0.8739700533
970	0.3318504666	0.8739531343
971	0.3318469134	0.8739531343
972	0.3318244742	0.8739531343
973	0.3318135738	0.8739531343
974	0.3318085256	0.8739531343
975	0.3317990769	0.8739700533
976	0.3317892472	0.8739869723
977	0.3317737383	0.8740208104
978	0.331762978	0.8740038914
979	0.3317490044	0.8740546485
980	0.331741233	0.8740377295
981	0.3317345576	0.8740377295
982	0.331726564	0.8740546485
983	0.3317143857	0.8740546485
984	0.3317096304	0.8740546485
985	0.3316965438	0.8740884866
986	0.3316865712	0.8740884866
987	0.3316761491	0.8741054056
988	0.3316581913	0.8741054056
989	0.3316435524	0.8741054056
990	0.3316290905	0.8741392437
991	0.3316123025	0.8741392437
992	0.3316017966	0.8741561628
993	0.331595191	0.8741392437
994	0.331587707	0.8741392437
995	0.3315736843	0.8741900008
996	0.3315587299	0.8741561628
997	0.3315468703	0.8741561628
998	0.3315334096	0.8741730818
999	0.3315248997	0.8741561628
