iter	Logloss	Accuracy
890	0.3323642093	0.8738799776
891	0.3323556097	0.8738799776
892	0.3323400986	0.8738969156
893	0.3323322567	0.8738969156
894	0.3323192456	0.8738969156
895	0.3323074269	0.8739307915
896	0.3322921507	0.8739307915
897	0.3322847192	0.8739307915
898	0.3322670114	0.8739307915
899	0.3322488373	0.8739307915
900	0.3322403873	0.8739307915
901	0.332232359	0.8739307915
902	0.3322200594	0.8739477295
903	0.3322186226	0.8739477295
904	0.33219979	0.8739477295
905	0.3321859632	0.8739646674
906	0.3321730433	0.8739816054
907	0.3321628008	0.8739816054
908	0.3321575739	0.8739816054
909	0.3321430864	0.8739646674
910	0.3321327137	0.8739646674
911	0.3321238471	0.8739646674
912	0.3321155077	0.8739646674
913	0.3320986691	0.8739646674
914	0.332091979	0.8739816054
915	0.3320824082	0.8739985433
916	0.3320719678	0.8740154813
917	0.3320627294	0.8739985433
918	0.3320445962	0.8739646674
919	0.3320370052	0.8739985433
920	0.3320269552	0.8740324192
921	0.3320175777	0.8740324192
922	0.3320029322	0.8740154813
923	0.3319896082	0.8739985433
