iter	Logloss	Accuracy
886	0.5907590818	0.6907344834
887	0.5907490749	0.6906159227
888	0.5907363861	0.6907344834
889	0.5907281765	0.690675203
890	0.59071743	0.6906159227
891	0.5907125233	0.6905566424
892	0.5906990895	0.6905566424
893	0.5906838214	0.690497362
894	0.5906713405	0.6905566424
895	0.5906646536	0.6907344834
896	0.5906413384	0.690675203
897	0.5906283989	0.6906159227
898	0.5905975551	0.6909123244
899	0.5905924078	0.6907937637
900	0.5905866502	0.690853044
901	0.5905723287	0.6907937637
902	0.5905613566	0.6909123244
903	0.5905430083	0.6910901654
904	0.5905403227	0.6909716047
905	0.5905090882	0.6913865671
906	0.5904857479	0.6912680064
907	0.5904649832	0.6912680064
908	0.5904462224	0.6912680064
909	0.5904307662	0.6911494457
910	0.5904204194	0.6910901654
911	0.5904153649	0.6912087261
912	0.5903758519	0.6911494457
913	0.5903669932	0.6912087261
914	0.5903584635	0.6912680064
915	0.5903377326	0.6912680064
916	0.5903340856	0.6912087261
917	0.5903286633	0.6913865671
918	0.590313555	0.6912680064
919	0.590304374	0.6912680064
920	0.5902943453	0.6912680064
921	0.5902908179	0.6912680064
922	0.5902684097	0.6911494457
923	0.5902221076	0.6911494457
924	0.5902149007	0.6910901654
925	0.5902081273	0.6910901654
926	0.5901920668	0.6912087261
927	0.5901753655	0.6912087261
928	0.5901660241	0.6913272867
929	0.5901550518	0.6912680064
930	0.5901416249	0.6913272867
931	0.5901281218	0.6913865671
932	0.590118588	0.6913865671
933	0.5900859012	0.6916236884
934	0.5900768745	0.6916236884
935	0.5900574244	0.6915644081
936	0.5900563908	0.6915051277
937	0.5900504333	0.6915051277
938	0.5900387337	0.6915051277
939	0.5900179195	0.6912087261
940	0.5900135408	0.6912087261
941	0.5900025166	0.6912680064
942	0.5899377557	0.6912680064
943	0.5899310495	0.6914458474
944	0.5899233067	0.6912680064
945	0.5899067964	0.6912680064
946	0.5898994285	0.6912087261
947	0.5898992197	0.6912087261
948	0.5898697694	0.6915051277
949	0.5898561275	0.6915644081
950	0.5898363242	0.6916829688
951	0.589818393	0.6916236884
952	0.5897864877	0.6915644081
953	0.5897780773	0.6917422491
954	0.5897569101	0.6916829688
955	0.5897355081	0.6916829688
956	0.5897285468	0.6916829688
957	0.5897182515	0.6917422491
958	0.5897165738	0.6917422491
959	0.589707059	0.6917422491
960	0.5896521499	0.6915644081
961	0.5896368404	0.6916829688
962	0.5896305414	0.6916236884
963	0.5896163713	0.6916236884
964	0.5896123441	0.6915644081
965	0.589581721	0.6916829688
966	0.5895784886	0.6916829688
967	0.5895725476	0.6917422491
968	0.5895682502	0.6916236884
969	0.5895591514	0.6915644081
970	0.5895508832	0.6915644081
971	0.5895316709	0.6913272867
972	0.5895226875	0.6916236884
973	0.5895071585	0.6915644081
974	0.5895018951	0.6917422491
975	0.5894962778	0.6915051277
976	0.589492417	0.6915051277
977	0.5894806139	0.6914458474
978	0.5894750161	0.6915644081
979	0.5894696073	0.6915644081
980	0.5894548278	0.6913272867
981	0.5894409759	0.6914458474
982	0.5894406376	0.6914458474
983	0.589416996	0.6913272867
984	0.5894055639	0.6914458474
985	0.589395205	0.6914458474
986	0.5893932469	0.6914458474
987	0.5893649391	0.6915051277
988	0.5893619339	0.6914458474
989	0.5893595301	0.6915051277
990	0.5893421166	0.6913272867
991	0.5893179299	0.6916829688
992	0.5893119647	0.6916829688
993	0.5892831195	0.6915051277
994	0.5892414346	0.6916236884
995	0.5892152696	0.6916236884
996	0.589205062	0.6915644081
997	0.589198528	0.6916829688
998	0.5891827847	0.6916829688
999	0.5891823373	0.6916829688
